experiment_key,Accuracy,Precision,Recall,F1_Score
BATADAL_seed_123_LSTM_noisy,0.932285368802902,0.6458333333333334,0.9489795918367347,0.768595041322314
BATADAL_seed_123_GRU_noisy,0.9310761789600968,0.6413793103448275,0.9489795918367347,0.7654320987654321
BATADAL_seed_123_CNN1D_noisy,0.932285368802902,0.6458333333333334,0.9489795918367347,0.768595041322314
BATADAL_seed_123_Automata_noisy,0.8846153846153846,0.13636363636363635,0.0375,0.058823529411764705
BATADAL_seed_123_Automata_unseen,0.8834134615384616,0.05263157894736842,0.0125,0.020202020202020204
BATADAL_seed_2026_LSTM_original,0.9286577992744861,0.6326530612244898,0.9489795918367347,0.7591836734693878
BATADAL_seed_2026_GRU_original,0.932285368802902,0.6458333333333334,0.9489795918367347,0.768595041322314
BATADAL_seed_2026_CNN1D_original,0.9334945586457074,0.6503496503496503,0.9489795918367347,0.7717842323651453
BATADAL_seed_2026_Automata_original,0.8834134615384616,0.05263157894736842,0.0125,0.020202020202020204
BATADAL_seed_2026_LSTM_noisy,0.9262394195888755,0.6241610738255033,0.9489795918367347,0.7530364372469636
BATADAL_seed_2026_GRU_noisy,0.932285368802902,0.6458333333333334,0.9489795918367347,0.768595041322314
BATADAL_seed_2026_CNN1D_noisy,0.9334945586457074,0.6503496503496503,0.9489795918367347,0.7717842323651453
BATADAL_seed_2026_Automata_noisy,0.8786057692307693,0.043478260869565216,0.0125,0.019417475728155338
BATADAL_seed_2026_Automata_unseen,0.8834134615384616,0.05263157894736842,0.0125,0.020202020202020204
BATADAL_seed_7_LSTM_original,0.932285368802902,0.6458333333333334,0.9489795918367347,0.768595041322314
BATADAL_seed_7_GRU_original,0.9334945586457074,0.6503496503496503,0.9489795918367347,0.7717842323651453
BATADAL_seed_7_CNN1D_original,0.932285368802902,0.6458333333333334,0.9489795918367347,0.768595041322314
BATADAL_seed_7_Automata_original,0.8834134615384616,0.05263157894736842,0.0125,0.020202020202020204
BATADAL_seed_7_LSTM_noisy,0.932285368802902,0.6458333333333334,0.9489795918367347,0.768595041322314
BATADAL_seed_7_GRU_noisy,0.9238210399032648,0.6158940397350994,0.9489795918367347,0.7469879518072289
BATADAL_seed_7_CNN1D_noisy,0.932285368802902,0.6458333333333334,0.9489795918367347,0.768595041322314
BATADAL_seed_7_Automata_noisy,0.8846153846153846,0.16666666666666666,0.05,0.07692307692307693
BATADAL_seed_7_Automata_unseen,0.8834134615384616,0.05263157894736842,0.0125,0.020202020202020204
BATADAL_seed_999_LSTM_original,0.9310761789600968,0.6413793103448275,0.9489795918367347,0.7654320987654321
BATADAL_seed_999_GRU_original,0.9310761789600968,0.6413793103448275,0.9489795918367347,0.7654320987654321
BATADAL_seed_999_CNN1D_original,0.932285368802902,0.6458333333333334,0.9489795918367347,0.768595041322314
BATADAL_seed_999_Automata_original,0.8834134615384616,0.05263157894736842,0.0125,0.020202020202020204
BATADAL_seed_999_LSTM_noisy,0.9274486094316807,0.6283783783783784,0.9489795918367347,0.7560975609756098
BATADAL_seed_999_GRU_noisy,0.9189842805320435,0.6,0.9489795918367347,0.7351778656126482
BATADAL_seed_999_CNN1D_noisy,0.939540507859734,0.6739130434782609,0.9489795918367347,0.788135593220339
BATADAL_seed_999_Automata_noisy,0.8882211538461539,0.15789473684210525,0.0375,0.06060606060606061
BATADAL_seed_999_Automata_unseen,0.8834134615384616,0.05263157894736842,0.0125,0.020202020202020204
